galaxy_id,distance_mpc,radius_kpc,v_obs,v_obs_err,v_gas,v_disk,v_bulge,v_baryon_ml1,target_archive_accel,d0_shape_response
NGC6503,6.26,18.23,115.0,2.0,27.82,55.71,0.0,62.27002890636875,512.7506034009874,3064.2022999228093
NGC6503,6.26,18.97,114.0,2.0,27.2,54.55,0.0,60.955249978980476,489.21758039008967,2911.9891866728594
NGC6503,6.26,19.71,115.0,2.0,26.9,53.46,0.0,59.846316511544806,489.2652663622526,2767.3372033932847
NGC6503,6.26,20.45,114.0,2.0,26.69,52.44,0.0,58.841394443027944,466.19512469437655,2629.8707537559635
NGC6503,6.26,21.29,116.0,2.0,26.49,51.35,0.0,57.78012287975857,475.2211085016439,2482.08415762554
NGC6503,6.26,22.03,115.0,3.0,26.18,50.44,0.0,56.82944659241368,453.7182932364957,2358.7875472842175
NGC6503,6.26,22.76,118.0,4.0,25.87,49.61,0.0,55.95005808754804,474.2351054481546,2243.1595904547285
NGC6503,6.26,23.5,115.0,10.0,25.46,48.79,0.0,55.03340530986612,433.88614042553195,2131.7314694105667
NGC6674,51.2,2.5,206.0,75.0,0.0,122.77,171.6,210.99533857410213,0.0,17807.613159999997
NGC6674,51.2,7.49,285.0,8.0,0.0,218.15,99.53,239.78249185459725,3168.138397863818,15928.696265798046
NGC6674,51.2,12.54,291.0,7.0,0.0,234.07,76.92,246.38476271880126,1911.9257336523133,14228.937737674307
NGC6674,51.2,17.45,274.0,5.0,0.0,221.55,65.21,230.94749749672545,1245.802487106017,12750.386736535997
NGC6674,51.2,22.47,266.0,4.0,23.41,205.25,57.46,214.4230449368724,1102.748455718736,11397.424941874497
NGC6674,51.2,27.48,255.0,2.0,35.47,190.15,51.96,200.287256209675,906.4779839883552,10190.304675612118
NGC6674,51.2,32.5,250.0,2.0,42.22,174.2,47.78,185.50228246574216,864.2739446153848,9108.996854371137
NGC6674,51.2,37.51,242.0,2.0,45.59,160.68,44.48,172.84380492224764,764.8365529192216,8144.247819891141
NGC6674,51.2,42.42,237.0,2.0,49.68,149.48,41.82,162.976333251181,697.9659311645449,7297.966390481587
NGC6674,51.2,47.44,235.0,2.0,50.91,139.94,39.55,154.0754172475285,663.6965809443508,6523.568726389417
NGC6674,51.2,52.45,236.0,2.0,48.66,131.98,37.61,145.60572825270302,657.6734394661582,5832.646692847604
NGC6674,51.2,57.47,242.0,2.0,50.7,125.25,35.93,139.81780072651694,678.8756325039152,5213.736200151014
NGC6674,51.2,62.48,246.0,2.0,51.01,119.5,34.46,134.42381373848906,679.357207106274,4661.54071193813
NGC6674,51.2,67.4,242.0,4.0,48.35,114.62,33.18,128.74928854172362,622.9617314540059,4176.219483385533
NGC6674,51.2,72.41,242.0,5.0,44.77,110.24,32.01,123.21465253775624,599.118207429913,3733.9091193810345
NGC6946,5.52,0.19,153.0,8.0,0.96,24.4,233.17,234.4451545671183,0.0,289287.0026315789
NGC6946,5.52,0.56,130.0,9.0,2.86,62.52,168.53,179.77566826464587,0.0,280920.7466391174
NGC6946,5.52,0.94,128.0,3.0,4.5,91.94,137.01,165.06045468251926,0.0,272580.1611802167
NGC6946,5.52,1.22,134.0,3.0,5.34,109.48,120.39,162.81320001768898,0.0,266593.3411932346
NGC6946,5.52,1.59,129.0,4.0,6.46,127.82,105.47,165.84210834405116,0.0,258883.3918418331
NGC6946,5.52,1.96,131.0,7.0,6.51,138.39,94.99,167.97997588998516,0.0,251396.4162478972
NGC6946,5.52,2.34,138.0,8.0,6.51,151.17,86.94,174.5087751375271,0.0,243932.41325465948
NGC6946,5.52,2.71,139.0,5.0,6.44,166.55,80.79,185.22256935913614,0.0,236877.82388291904
NGC6946,5.52,2.99,143.0,3.0,6.38,170.5,76.91,187.15261820236447,0.0,231675.15291686336
NGC6946,5.52,3.37,146.0,2.0,7.55,177.07,72.44,191.46368062899032,0.0,224796.67763611343
NGC6946,5.52,3.74,154.0,2.0,10.54,180.71,68.77,193.64015234449698,0.0,218295.49875752503
NGC6946,5.52,4.12,161.0,1.0,12.86,184.13,65.52,195.86246935030712,0.0,211814.26771829725
NGC6946,5.52,4.4,167.0,2.0,13.54,187.91,63.4,198.77892166927558,0.0,207162.08068453337
NGC6946,5.52,4.77,173.0,2.0,14.41,193.15,60.89,203.03241785488345,0.0,201170.8989751185
NGC6946,5.52,5.15,176.0,4.0,17.51,197.95,58.6,207.18292062812512,0.0,195198.10025939625
NGC6946,5.52,5.52,178.0,5.0,20.8,204.45,56.6,213.15722483650418,0.0,189552.92000187852
NGC6946,5.52,5.89,180.0,3.0,23.41,204.89,54.8,213.37989642888104,0.0,184070.9998380682
NGC6946,5.52,6.17,179.0,4.0,25.15,201.57,53.54,210.07027157596573,0.0,180028.15264008107
NGC6946,5.52,6.55,180.0,5.0,27.66,200.86,51.96,209.30756508067262,0.0,174683.08571260507
NGC6946,5.52,6.92,181.0,4.0,31.15,201.34,50.55,209.91288812266865,0.0,169631.2050566118
NGC6946,5.52,7.3,179.0,4.0,34.05,198.33,49.22,207.1637029018356,0.0,164594.82529756
NGC6946,5.52,7.58,179.0,2.0,34.92,194.96,48.3,203.8668634182613,0.0,160979.74346042742
NGC6946,5.52,7.95,179.0,1.0,35.89,189.92,47.17,198.95403338459866,0.0,156324.1670565821
NGC6946,5.52,8.33,178.0,1.0,37.34,184.93,46.08,194.20799906286044,0.0,151682.87555274792
NGC6946,5.52,8.7,177.0,2.0,38.88,182.77,45.09,192.2228794914903,0.0,147296.1670072447
NGC6946,5.52,9.08,176.0,2.0,39.08,181.24,44.13,190.5849965238607,0.0,142922.91838324518
NGC6946,5.52,9.36,173.0,3.0,38.4,179.87,43.47,188.9905230428235,0.0,139783.82792020554
NGC6946,5.52,9.73,172.0,2.0,37.72,177.19,42.63,186.10860109086843,0.0,135741.24295320653
NGC6946,5.52,10.1,172.0,2.0,37.43,174.69,41.85,183.4912082362531,0.0,131815.57060377253
NGC6946,5.52,10.48,170.0,2.0,37.14,171.99,41.08,180.68620893693023,0.0,127901.94355917803
NGC6946,5.52,10.76,171.0,2.0,36.66,170.15,40.54,178.71337303067168,0.0,125092.76658621526
NGC6946,5.52,11.13,174.0,2.0,35.89,167.51,39.86,175.88778183830735,0.0,121475.05096627657
NGC6946,5.52,11.51,174.0,2.0,36.08,164.95,39.2,173.34044219396694,19.903657688966877,117868.43573465002
NGC6946,5.52,11.88,175.0,2.0,36.76,162.35,38.58,170.87198863476715,120.18211279461318,114459.64965779004
NGC6946,5.52,12.26,174.0,2.0,37.82,159.81,37.98,168.55879953298196,152.03353181076656,111061.32290197723
NGC6946,5.52,12.54,173.0,6.0,38.79,158.0,37.55,166.96905881030773,163.50346092503983,108622.02524784373
NGC6946,5.52,12.91,173.0,6.0,40.14,155.62,37.01,164.91981112043513,211.49929512006204,105480.64778747981
NGC6946,5.52,13.29,173.0,8.0,42.08,153.17,36.48,162.98026168834065,253.30581640331084,102348.90914710856
NGC6946,5.52,13.66,175.0,9.0,44.01,150.89,35.98,161.24277534202886,338.6359736456814,99388.95184973764
NGC6946,5.52,14.03,174.0,9.0,45.46,148.68,35.5,159.47602954676293,345.21710620099765,96514.59729376645
NGC6946,5.52,14.31,171.0,9.0,46.53,147.06,35.16,158.20211787457208,294.41578616352194,94394.79694728478
NGC6946,5.52,14.69,167.0,8.0,45.94,144.87,34.7,155.89063634484273,244.18716814159285,91592.199131945
NGC6946,5.52,15.06,165.0,7.0,44.59,142.8,34.27,153.4748871965704,243.72237715803396,88943.32870956292
NGC6946,5.52,15.44,163.0,8.0,44.01,140.8,33.84,151.3494819944885,237.19781735751286,86302.58592720728
NGC6946,5.52,15.72,162.0,8.0,44.2,139.35,33.54,149.98997999866523,238.3591539440206,84407.077302808
NGC6946,5.52,16.09,161.0,9.0,33.85,137.46,33.15,145.39599925720103,297.1412927284026,81966.00248829198
NGC6946,5.52,16.47,159.0,10.0,33.85,135.59,32.77,143.5421314457884,283.9500000000001,79532.41772583831
NGC6946,5.52,16.84,158.0,10.0,33.85,133.88,32.41,141.84528543451842,287.6434085510687,77232.31934485039
NGC6946,5.52,17.21,157.0,10.0,33.85,132.2,32.06,140.1802628760554,290.44124927367835,74998.7404123276
NGC6946,5.52,17.5,157.0,10.0,33.85,130.89,31.79,138.88347165879745,306.3075028571431,73293.34806551987
NGC6946,5.52,17.87,157.0,9.0,33.85,129.3,31.46,137.31002913115998,324.2840458869612,71173.68521553815
NGC6946,5.52,18.24,160.0,11.0,33.85,127.8,31.14,135.8247477450262,392.08541118421067,69115.32357113891
NGC6946,5.52,18.62,159.0,12.0,33.85,126.3,30.82,134.34055567846963,388.4863104189045,67063.27768395776
NGC6946,5.52,18.9,160.0,14.0,33.85,125.2,30.59,133.25393277498418,414.994148148148,65590.33200261231
NGC6946,5.52,19.27,158.0,16.0,33.85,123.92,30.3,131.98514651278,391.4852672548,63693.44239757447
NGC6946,5.52,19.65,155.0,18.0,33.85,122.75,30.0,130.81813712173096,351.73613231552156,61802.373098335454
NGC6946,5.52,20.02,157.0,19.0,33.85,121.08,29.72,129.18772116575167,397.57905594405594,60015.032258343475
NGC6946,5.52,20.4,154.0,21.0,33.85,119.5,29.44,127.64319840868922,363.88303431372543,58233.17559108765
NGC7331,14.7,2.67,221.0,20.0,-12.02,317.9,136.84,346.30922020645073,0.0,44917.63146067415
NGC7331,14.7,3.21,237.0,13.0,-12.52,344.05,124.77,366.1894397712747,0.0,43849.66602294053
NGC7331,14.7,3.74,249.0,8.0,-12.91,365.51,115.63,383.58118449684156,0.0,42826.17242580659
NGC7331,14.7,4.27,250.0,5.0,-12.71,368.89,108.22,384.6465190275352,0.0,41826.56815870372
NGC7331,14.7,4.81,253.0,5.0,-11.52,367.77,101.96,381.81582588991773,0.0,40832.09610575022
NGC7331,14.7,5.35,257.0,5.0,-9.56,371.23,96.68,383.73184504286326,0.0,39861.26870517062
NGC7331,14.7,5.88,257.0,5.0,-6.26,365.05,92.22,376.5703367234334,0.0,38930.86815726146
NGC7331,14.7,6.41,257.0,5.0,4.8,360.1,88.33,370.806201269612,0.0,38022.184057615705
NGC7331,14.7,7.48,257.0,5.0,12.22,345.54,81.76,355.2913137131275,0.0,36251.79150158078
NGC7331,14.7,8.55,255.0,5.0,16.59,324.23,76.48,333.54086915998766,0.0,34563.832132385265
NGC7331,14.7,9.62,248.0,6.0,22.45,311.29,72.1,320.31839878470925,0.0,32954.467688131066
NGC7331,14.7,10.66,247.0,6.0,28.21,299.93,68.49,308.94123891122075,0.0,31462.07058870424
NGC7331,14.7,11.74,246.0,6.0,33.77,288.64,65.26,297.84615172937856,0.0,29983.7664184843
NGC7331,14.7,12.83,244.0,6.0,38.94,280.42,62.43,289.9124090134812,0.0,28562.192507469943
NGC7331,14.7,13.91,242.0,4.0,43.31,272.13,59.96,282.00300459392275,0.0,27220.144527017666
NGC7331,14.7,15.0,238.0,3.0,45.59,263.74,57.74,273.80858879881765,0.0,25929.597943457244
NGC7331,14.7,16.08,236.0,3.0,47.38,256.44,55.77,266.6770160700018,0.0,24711.247337324494
NGC7331,14.7,17.07,233.0,3.0,49.66,250.86,54.12,261.3920993450261,0.0,23644.78187986035
NGC7331,14.7,18.15,234.0,3.0,53.93,245.89,52.49,257.14886175132096,0.0,22533.787625417106
NGC7331,14.7,19.24,236.0,3.0,57.71,242.0,50.98,253.95551677409964,0.0,21465.428028509246
NGC7331,14.7,20.32,237.0,3.0,60.09,237.62,49.61,250.0704392766166,0.0,20456.834786667947
NGC7331,14.7,21.41,238.0,3.0,61.78,231.06,48.33,244.01082127643437,0.0,19486.94654018232
NGC7331,14.7,22.49,240.0,3.0,63.67,224.49,47.15,238.06039464808086,41.229368608270086,18571.31594765714
NGC7331,14.7,23.48,238.0,3.0,64.56,219.56,46.15,233.46179494726755,91.123948040886,17769.832044903498
NGC7331,14.7,24.57,237.0,3.0,62.97,214.35,45.11,227.91677318705615,171.87401302401324,16927.338500711237
NGC7331,14.7,25.65,236.0,3.0,61.48,209.72,44.15,222.9607393690647,233.31417933723222,16131.975874282256
NGC7331,14.7,26.74,238.0,3.0,60.79,205.21,43.24,218.34895419946486,335.36777112939416,15367.13546978073
NGC7331,14.7,27.82,239.0,3.0,59.4,200.95,42.4,213.79200756810343,410.2795650611074,14645.081897837257
NGC7331,14.7,28.91,239.0,3.0,57.31,196.85,41.59,209.1986775770822,462.0170632998962,13950.73729615974
NGC7331,14.7,29.89,241.0,4.0,55.13,193.34,40.9,205.16452544238734,534.9119270659081,13354.613821709074
NGC7331,14.7,30.98,236.0,4.0,52.84,189.65,40.18,200.93188024800844,494.5893963847642,12721.45218565424
NGC7331,14.7,32.06,236.0,5.0,51.55,186.2,39.49,197.19863741922762,524.2887523393636,12123.710985999754
NGC7331,14.7,33.15,239.0,5.0,51.35,182.89,38.84,193.8920323272723,589.0461478129712,11548.908241013369
NGC7331,14.7,34.23,237.0,5.0,50.86,179.88,38.22,190.79916771306944,577.4080514168859,11006.26120937436
NGC7331,14.7,35.32,241.0,7.0,49.27,177.27,37.63,187.79830324047128,645.8889382785954,10484.438381158538
NGC7331,14.7,36.31,238.0,9.0,47.97,173.78,37.11,184.05912473985092,626.9963811622143,10031.960559145546
NGC7793,3.61,0.11,9.1,8.5,0.65,27.23,0.0,27.237756882680337,0.0,6744.503636363637
NGC7793,3.61,0.14,17.6,7.4,0.65,29.91,0.0,29.917062021528785,0.0,6703.032540518058
NGC7793,3.61,0.17,19.3,7.4,0.65,32.32,0.0,32.32653553970793,0.0,6661.816445171161
NGC7793,3.61,0.21,24.8,6.4,0.65,35.62,0.0,35.62593016329538,0.0,6607.255610143374
NGC7793,3.61,0.24,30.0,7.2,0.74,37.98,0.0,37.98720837334589,0.0,6566.628434971113
NGC7793,3.61,0.28,35.0,7.3,0.9,40.67,0.0,40.67995698129486,0.0,6512.847197724786
NGC7793,3.61,0.32,38.3,7.6,1.05,43.2,0.0,43.212758532637096,0.0,6459.506433319033
NGC7793,3.61,0.35,42.7,8.8,1.21,45.04,0.0,45.056250398807045,0.0,6419.787749060788
NGC7793,3.61,0.39,47.0,5.3,1.36,47.33,0.0,47.3495353725884,0.0,6367.209149339116
NGC7793,3.61,0.42,49.8,5.6,1.52,48.89,0.0,48.91362284681028,208.32738095237866,6328.057989351981
NGC7793,3.61,0.46,52.2,6.2,1.67,51.0,0.0,51.02733483144108,263.15456521739156,6276.2306640504
NGC7793,3.61,0.49,53.4,6.3,1.83,52.6,0.0,52.63182402311362,166.2267346938771,6237.638919208799
NGC7793,3.61,0.53,54.6,5.9,1.99,54.8,0.0,54.83612039522854,0.0,6206.8537586217835
NGC7793,3.61,0.56,55.5,6.9,2.12,56.23,0.0,56.269950239892694,0.0,6168.688603556039
NGC7793,3.61,0.6,55.9,7.5,2.23,57.57,0.0,57.61317384071112,0.0,6118.166526881235
NGC7793,3.61,0.63,58.3,7.4,2.35,58.53,0.0,58.57715766405878,0.0,6080.546698334103
NGC7793,3.61,0.66,59.3,6.3,2.47,59.59,0.0,59.64116866728887,0.0,6043.15818933241
NGC7793,3.61,0.7,59.5,6.7,2.59,61.08,0.0,61.13488774832256,0.0,5993.6642172710835
NGC7793,3.61,0.87,59.1,5.1,3.18,66.09,0.0,66.16646053704248,0.0,5787.797191047825
NGC7793,3.61,1.05,62.6,5.5,3.96,69.65,0.0,69.76248347070222,0.0,5577.522257922647
NGC7793,3.61,1.22,65.6,4.8,5.5,72.34,0.0,72.54878083055566,0.0,5385.948642967061
NGC7793,3.61,1.4,70.7,4.6,7.05,75.45,0.0,75.77865794536085,0.0,5190.273163448313
NGC7793,3.61,1.57,73.9,4.0,8.58,78.94,0.0,79.40491168687237,0.0,5012.000563797748
NGC7793,3.61,1.75,78.5,4.2,10.09,82.71,0.0,83.32317924803397,0.0,4829.910893308597
NGC7793,3.61,1.92,82.4,4.6,11.55,87.55,0.0,88.30857829225879,0.0,4758.398114763619
NGC7793,3.61,2.1,87.1,4.9,13.06,92.38,0.0,93.2985959165517,0.0,4668.913689506302
NGC7793,3.61,2.27,89.6,5.4,14.78,95.96,0.0,97.09155473057375,0.0,4516.249615622035
NGC7793,3.61,2.45,94.9,5.7,16.4,96.45,0.0,97.83436257266666,0.0,4352.170942068926
NGC7793,3.61,2.62,98.1,5.0,18.13,95.98,0.0,97.67731210470527,31.58499999999896,4202.685008760011
NGC7793,3.61,2.79,99.3,5.7,20.29,96.23,0.0,98.34580316414117,67.59605734766987,4058.3335346795343
NGC7793,3.61,2.97,98.6,7.2,22.34,96.64,0.0,99.18853361150168,0.0,3910.8912894805603
NGC7793,3.61,3.16,101.0,8.7,24.5,96.45,0.0,99.51307703010696,94.35047468354402,3761.0652068478985
NGC7793,3.61,3.33,103.0,9.4,26.22,95.51,0.0,99.04366966141754,240.04549549549515,3631.8822427214777
NGC7793,3.61,3.51,107.0,9.1,27.95,94.38,0.0,98.4316356665884,501.48521367521397,3499.9332869273794
NGC7793,3.61,3.68,114.0,7.4,29.68,93.3,0.0,97.90706001101248,926.6868478260874,3379.7195359329016
NGC7793,3.61,3.85,112.0,8.1,29.78,92.28,0.0,96.966214734824,815.9878441558442,3263.6348196209256
NGC7793,3.61,4.03,114.0,7.6,30.0,91.15,0.0,95.96000468945383,939.8703473945409,3145.0645638244273
NGC7793,3.61,4.2,116.0,7.2,30.11,89.82,0.0,94.73248914707139,1067.084642857143,3037.0396452497466
NGC7793,3.61,4.38,114.0,7.8,30.65,88.18,0.0,93.35488685655402,977.366461187214,2926.7017589652773
NGC7793,3.61,4.73,114.0,11.4,31.83,85.52,0.0,91.25140711243854,987.1417970401692,2723.4999511471465
NGC7793,3.61,5.25,109.0,9.9,33.35,82.4,0.0,88.89309590738755,757.908095238095,2447.356130450775
NGC7793,3.61,5.78,107.0,12.6,34.64,77.56,0.0,84.94400037671878,732.4423529411765,2194.694531613279
NGC7793,3.61,6.3,105.0,12.5,34.75,74.17,0.0,81.90696795755535,685.1188253968255,1972.167876907134
NGC7793,3.61,6.82,101.0,5.2,33.99,71.94,0.0,79.56559369476231,567.4950586510263,1772.2038664967795
NGC7793,3.61,7.35,94.5,4.6,32.7,69.09,0.0,76.43767461141135,420.0723673469388,1589.2440361705765
NGC7793,3.61,7.87,90.8,6.1,30.97,66.92,0.0,73.73891306494828,356.6979288437102,1428.1058213590732
NGC7814,14.4,0.63,265.0,15.0,-0.69,39.69,345.22,347.4947778024873,0.0,191670.82634920639
NGC7814,14.4,1.72,250.0,15.0,-2.33,81.63,298.99,309.9417782423015,0.0,175120.5220344065
NGC7814,14.4,2.79,233.0,7.29,-3.94,104.82,255.24,275.9532815532368,0.0,160264.63003519853
NGC7814,14.4,3.91,230.0,6.45,-5.06,118.95,225.3,254.82306822577897,0.0,146062.68911665227
NGC7814,14.4,5.03,228.0,5.37,-3.48,122.96,203.41,237.71180050641155,0.0,133119.26123251405
NGC7814,14.4,6.14,228.0,5.16,1.4,120.03,186.27,221.59800044224227,468.782768729641,121423.37849821117
NGC7814,14.4,7.26,227.0,5.94,-1.38,115.88,172.25,207.60573522906344,1160.9998209366397,110663.37707317347
NGC7814,14.4,8.37,226.0,3.0,5.96,113.5,160.83,196.93669160418025,1468.5710274790922,100940.47244430037
NGC7814,14.4,9.5,223.0,3.92,11.22,109.97,151.12,187.23392774815147,1544.4690842105254,91919.3898132143
NGC7814,14.4,10.65,219.0,2.9,16.09,105.99,142.79,178.55461993462953,1509.7885164319248,83565.94297136951
NGC7814,14.4,11.74,216.0,2.55,18.57,102.02,136.04,171.0549820964008,1481.7881686541737,76350.22938118753
NGC7814,14.4,12.82,214.0,2.55,19.07,97.84,130.19,163.9687976415025,1475.0572074882996,69815.39205865773
NGC7814,14.4,14.01,214.0,3.07,17.78,93.27,124.54,156.60661831480814,1518.2274875089222,63260.72114034706
NGC7814,14.4,15.09,214.0,3.61,20.16,89.43,120.01,151.01837835177545,1523.4890258449302,57846.21846093599
NGC7814,14.4,16.18,214.0,4.46,23.24,85.93,115.89,146.13197665124494,1510.5961310259584,52851.339807652344
NGC7814,14.4,17.36,214.0,5.07,23.44,82.48,111.88,140.95927922630705,1493.4609216589863,47929.04389076439
NGC7814,14.4,18.44,214.0,4.78,23.34,79.67,108.55,136.65711470684576,1470.7610086767895,43826.7837222087
NGC7814,14.4,19.53,214.0,4.87,22.64,77.35,105.49,132.75440557661352,1442.5124321556582,40042.44876859423
PGC51017,13.6,0.33,20.5,4.17,5.04,10.8,0.0,11.918120657217731,843.0557575757575,430.42909090909086
PGC51017,13.6,0.99,19.9,1.82,10.8,19.85,0.0,22.59784281740184,0.0,406.11999690178624
PGC51017,13.6,1.65,19.3,1.69,12.3,20.13,0.0,23.590398470564246,0.0,302.61479008634956
PGC51017,13.6,2.31,18.8,1.9,12.7,18.24,0.0,22.22583181795453,0.0,225.48929350344582
PGC51017,13.6,2.97,18.2,1.74,13.3,16.21,0.0,20.967930274588383,0.0,168.0202790821118
PGC51017,13.6,3.63,18.3,2.22,14.2,14.5,0.0,20.29507329378241,0.0,125.19802490045645
UGC00128,64.5,1.25,34.1,18.8,1.71,29.4,0.0,29.44968760445516,236.42072000000016,693.82728
UGC00128,64.5,3.75,78.4,6.54,4.27,49.15,0.0,49.3351335257137,990.0278933333337,643.5280775404137
UGC00128,64.5,6.25,96.9,2.44,7.23,50.52,0.0,51.03472641251249,1085.610672,596.8753298124294
UGC00128,64.5,8.76,108.0,1.26,11.57,51.47,0.0,52.7543912864133,1013.8098401826485,553.4380597570083
UGC00128,64.5,11.25,113.0,1.0,13.37,53.63,0.0,55.271455562523414,863.4725511111111,513.4709597159344
UGC00128,64.5,13.74,114.0,0.86,16.66,57.25,0.0,59.62481111081192,687.1093085880641,476.3901250075962
UGC00128,64.5,16.22,121.0,0.68,23.15,57.75,0.0,62.2172403759601,663.9959926017262,442.1201922307296
UGC00128,64.5,18.71,126.0,0.55,30.33,55.23,0.0,63.01001348992079,636.330208444682,410.1920267539593
UGC00128,64.5,21.3,128.0,0.63,35.52,52.6,0.0,63.46991728370221,580.073690140845,379.4256822462572
UGC00128,64.5,23.79,129.0,0.61,39.51,50.52,0.0,64.13509569650614,526.5947667087012,352.02506544164675
UGC00128,64.5,26.28,129.0,0.65,42.0,47.75,0.0,63.592943790958444,479.3355213089802,326.60321242769027
UGC00128,64.5,28.77,131.0,0.73,44.9,45.88,0.0,64.19489387794016,453.25045533541885,303.01722473727943
UGC00128,64.5,31.25,131.0,0.83,45.1,43.92,0.0,62.95217549854811,422.33675519999997,281.21916601006785
UGC00128,64.5,33.74,131.0,0.75,43.0,42.1,0.0,60.178152181668054,401.2919383521043,260.91063401946604
UGC00128,64.5,36.23,127.0,1.24,42.3,40.43,0.0,58.51388638605369,350.6796881037815,242.068703603234
UGC00128,64.5,38.82,126.0,1.4,42.4,38.83,0.0,57.493729223281385,323.81429933024214,223.91240449492122
UGC00128,64.5,41.31,130.0,1.62,41.7,37.43,0.0,56.034765101675944,333.0938053740015,207.74233936637708
UGC00128,64.5,43.8,132.0,2.01,40.21,36.18,0.0,54.09100202436631,331.008299086758,192.74001216129076
UGC00128,64.5,46.28,134.0,2.1,38.81,35.02,0.0,52.27443447805055,328.9408707865168,178.87493202329557
UGC00128,64.5,48.77,129.0,2.66,37.11,33.97,0.0,50.31016795837597,289.31488620053307,165.95729439975688
UGC00128,64.5,51.26,132.0,4.67,35.72,33.04,0.0,48.65757906020397,293.7268825595006,153.9725172943781
UGC00128,64.5,53.75,125.0,5.95,34.72,32.1,0.0,47.28518161115594,249.0997506976744,142.85323322312667
UGC00191,17.1,0.62,29.9,1.42,1.81,21.8,0.0,21.87501085714016,670.1514516129031,771.8001612903225
UGC00191,17.1,0.87,34.4,2.31,2.95,28.35,0.0,28.50307001008839,426.3620689655169,903.1647929664198
UGC00191,17.1,1.12,46.3,2.05,4.13,31.91,0.0,32.17615576789745,989.6294642857135,867.289749016884
UGC00191,17.1,1.37,49.8,1.87,5.34,34.28,0.0,34.693428772607646,931.6832116788316,832.8397149751789
UGC00191,17.1,1.62,57.6,2.76,6.6,35.59,0.0,36.196796819608224,1239.2295679012345,799.7580873360862
UGC00191,17.1,2.3,71.3,7.5,10.14,39.66,0.0,40.93574477153188,1481.7194782608697,716.2737929560521
UGC00191,17.1,4.97,76.65,1.09,23.98,41.54,0.0,47.96469534980911,719.2375251509056,464.6022436787574
UGC00191,17.1,7.45,81.0,0.63,33.08,37.03,0.0,49.6538749746684,549.7305637583892,310.78615377255437
UGC00191,17.1,9.98,83.85,1.04,33.72,31.94,0.0,46.44568871273199,488.3387274549097,206.21557498821318
UGC00731,12.5,0.91,29.6,2.38,0.8,7.82,0.0,7.8608142071925355,894.9094505494505,67.90373626373626
UGC00731,12.5,1.81,44.6,2.4,5.58,11.42,0.0,12.710342245588826,1009.7277348066299,80.77097439605461
UGC00731,12.5,2.73,50.4,2.86,7.79,12.3,0.0,14.559330341743058,852.815347985348,70.46913719855365
UGC00731,12.5,3.64,56.8,3.43,14.0,13.66,0.0,19.560051124677564,781.2209890109889,89.03497521525803
UGC00731,12.5,4.55,60.7,2.98,16.12,14.46,0.0,21.655161047657902,706.7129670329672,77.79440529582227
UGC00731,12.5,5.45,64.7,2.46,18.25,14.91,0.0,23.56630221311778,666.1870458715596,68.07382896070257
UGC00731,12.5,6.36,68.0,2.38,23.38,14.47,0.0,27.495550549134308,608.1752672955975,76.4454767016014
UGC00731,12.5,7.28,71.5,2.52,30.0,14.77,0.0,33.43879333947324,548.6397115384615,101.41900338434144
UGC00731,12.5,8.19,73.4,2.68,33.62,14.75,0.0,36.71330685187593,493.24702075702083,99.59724496587594
UGC00731,12.5,9.09,74.0,2.83,34.88,13.66,0.0,37.45944473694185,448.05170517051704,87.15235746044496
UGC00731,12.5,10.0,73.8,3.22,36.0,13.17,0.0,38.33339144923131,397.69910999999996,76.14946600897512
UGC00731,12.5,10.91,73.9,3.42,35.75,12.83,0.0,37.98251439807533,368.33534372135665,66.53567777651774
UGC00891,10.2,1.48,24.35,2.92,9.7,18.56,0.0,20.941910132554764,104.29655405405414,296.3267567567567
UGC00891,10.2,2.97,43.55,1.4,18.44,19.59,0.0,26.903562961065212,394.8824242424241,213.84010572683155
UGC00891,10.2,4.45,54.15,0.67,22.96,18.92,0.0,29.751100819969672,460.0212359550561,154.65299577456975
UGC00891,10.2,5.94,60.15,0.48,21.83,18.18,0.0,28.408824333294753,473.2257912457912,111.60319550404944
UGC00891,10.2,7.39,63.75,0.95,21.02,16.53,0.0,26.741004094835333,453.17742895805145,81.2453395894454
UGC01230,53.7,0.78,19.8,10.7,2.9,21.08,0.0,21.27854318321628,0.0,580.4825641025641
UGC01230,53.7,2.35,55.4,10.7,8.06,40.8,0.0,41.58850321903879,570.024,697.0164009780044
UGC01230,53.7,3.91,88.5,10.7,12.62,45.89,0.0,47.59366029210193,1423.8090792838875,650.4928553170761
UGC01230,53.7,5.48,105.0,10.7,16.73,51.07,0.0,53.7404670616101,1484.847116788321,606.8058426378004
UGC01230,53.7,7.03,106.0,10.7,20.63,52.93,0.0,56.808289888008424,1139.2344523470838,566.5543755615981
UGC01230,53.7,8.6,103.0,10.7,24.32,52.95,0.0,58.26804355733939,838.818034883721,528.5046598939388
UGC01230,53.7,13.27,109.0,15.8,34.07,49.67,0.0,60.23183377583651,621.9386737000752,429.7735980455298
UGC01230,53.7,14.85,113.0,14.7,36.74,48.73,0.0,61.02819430394447,609.0612457912457,400.73257263055746
UGC01230,53.7,25.8,105.0,10.4,46.59,38.25,0.0,60.28010119434108,286.48486046511624,246.7598215294418
UGC01230,53.7,32.01,103.0,10.0,43.71,33.76,0.0,55.22953648185,236.13552952202437,187.43449213897094
UGC01230,53.7,36.54,103.0,10.0,39.61,31.2,0.0,50.42213898675858,220.761026272578,153.36730098204592
